Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level
ENT1286,South,Large,408.59,379.72,151.84,0.99,26.0,173.8,0.19,0.64,96.53,75.9,4,Q2,28.869999999999948,Medium
ENT1287,South,Large,540.84,388.36,75.22,1.16,25.8,54.8,0.15,0.67,114.24,50.41,5,Q3,152.48000000000002,Medium
ENT1288,South,Small,365.16,484.74,201.86,1.99,31.1,37.1,0.18,0.73,137.0,62.07,5,Q4,-119.57999999999998,High
ENT1289,West,Medium,300.68,480.36,294.67,1.54,32.2,292.1,0.7,0.02,142.29,60.41,0,Q2,-179.68,High
ENT1290,North,Medium,464.13,304.31,142.87,0.17,17.4,268.0,0.59,0.98,124.89,45.61,6,Q3,159.82,Medium
ENT1291,North,Small,358.29,429.75,48.64,1.45,31.5,198.0,0.46,0.62,106.47,45.41,2,Q1,-71.45999999999998,High
ENT1292,North,Small,561.73,344.75,31.0,1.67,30.8,258.3,0.26,0.38,97.83,36.82,1,Q2,216.98000000000002,High
ENT1293,West,Medium,694.8,415.22,80.78,1.8,21.9,28.7,0.91,0.57,102.98,61.46,6,Q2,279.5799999999999,High
ENT1294,North,Medium,889.64,395.2,170.83,0.91,25.8,218.8,0.21,0.18,102.96,41.06,9,Q1,494.44,Medium
ENT1295,West,Medium,550.71,501.76,284.04,0.7,15.5,85.7,0.28,0.25,122.38,44.1,8,Q1,48.950000000000045,Medium
ENT1296,South,Medium,596.9,373.17,89.75,1.69,25.7,161.8,0.05,0.09,132.0,69.01,3,Q4,223.72999999999996,Medium
ENT1297,East,Small,410.1,411.83,91.62,1.58,20.8,229.4,0.28,0.88,76.71,44.86,6,Q3,-1.7299999999999613,High
ENT1298,North,Small,419.39,212.19,144.35,1.12,28.6,10.0,0.92,0.25,94.06,66.37,4,Q1,207.2,High
ENT1299,North,Large,692.61,432.37,275.56,0.32,28.1,208.5,0.19,0.74,119.15,69.5,9,Q3,260.24,Medium
ENT1300,South,Medium,458.55,322.15,125.72,1.34,25.5,130.5,0.2,0.27,97.46,41.24,9,Q1,136.40000000000003,Medium
ENT1301,East,Large,510.94,248.29,66.97,0.22,27.0,131.9,0.6,0.15,91.75,57.39,10,Q3,262.65,Low
ENT1302,West,Small,683.45,512.91,48.94,0.29,22.1,272.2,0.57,0.11,123.18,54.75,6,Q1,170.54000000000008,Low
ENT1303,East,Small,459.71,395.82,137.1,0.73,20.4,257.9,0.18,0.86,89.83,57.92,0,Q3,63.889999999999986,Medium
ENT1304,South,Large,725.06,192.28,240.2,0.81,36.6,17.3,0.15,0.12,113.15,61.69,10,Q3,532.78,Medium
ENT1305,South,Medium,585.95,321.64,87.41,0.98,31.1,185.5,0.12,0.09,93.64,31.84,9,Q2,264.31000000000006,Medium
ENT1306,East,Medium,568.31,400.5,153.76,0.74,26.7,130.8,0.86,0.01,144.34,55.82,8,Q3,167.80999999999995,Medium
ENT1307,West,Medium,402.77,403.47,180.9,0.16,24.9,35.3,0.65,0.37,125.03,56.94,5,Q2,-0.7000000000000455,Medium
ENT1308,West,Medium,576.37,350.06,135.14,0.4,38.0,255.3,0.95,0.94,93.39,45.17,7,Q2,226.31,Medium
ENT1309,North,Large,435.64,63.47,57.51,0.32,34.4,21.5,0.17,0.91,105.55,59.42,8,Q1,372.16999999999996,Low
ENT1310,West,Large,570.41,344.81,276.52,0.92,24.6,9.6,0.46,0.12,111.74,62.38,0,Q2,225.59999999999997,Medium
ENT1311,East,Small,484.73,507.1,169.63,0.5,21.1,59.3,0.74,0.01,91.63,45.15,4,Q3,-22.370000000000005,Medium
ENT1312,South,Medium,645.02,540.24,218.74,0.66,26.3,91.0,0.21,0.75,93.69,36.98,6,Q4,104.77999999999997,Medium
ENT1313,North,Medium,495.23,339.25,190.81,1.0,24.1,18.3,0.68,0.31,116.78,68.58,10,Q4,155.98000000000002,Medium
ENT1314,North,Medium,805.68,588.33,299.41,0.55,21.3,192.4,0.47,0.83,99.89,41.76,7,Q1,217.3499999999999,Medium
ENT1315,South,Large,458.67,238.3,136.89,0.57,32.9,131.1,0.43,0.22,71.89,36.66,2,Q3,220.37,Medium
ENT1316,West,Medium,419.81,319.0,127.49,1.68,28.6,123.7,0.64,0.49,111.29,51.98,7,Q2,100.81,High
ENT1317,South,Large,551.92,489.15,108.04,1.14,24.0,43.6,0.47,0.03,119.28,27.34,4,Q2,62.76999999999998,Medium
ENT1318,West,Medium,661.68,473.41,108.49,1.73,23.9,131.3,0.82,0.89,93.47,50.81,0,Q4,188.26999999999992,High
ENT1319,South,Medium,660.51,399.04,82.73,1.08,26.1,117.0,0.93,0.18,84.54,58.37,3,Q2,261.46999999999997,Medium
ENT1320,East,Small,525.02,288.09,294.19,1.83,23.6,115.1,0.59,0.29,126.57,44.42,1,Q2,236.93,High
ENT1321,West,Medium,550.86,287.82,261.23,0.58,23.1,65.6,0.3,0.48,103.09,55.3,4,Q3,263.04,Medium
ENT1322,East,Medium,551.08,327.43,95.0,1.27,36.3,28.3,0.78,0.27,98.4,54.8,3,Q4,223.65000000000003,High
ENT1323,North,Small,338.32,292.17,91.57,1.06,21.4,78.2,0.17,0.04,98.36,55.06,1,Q3,46.14999999999998,Medium
ENT1324,South,Large,653.61,413.07,31.06,1.85,14.9,200.2,0.09,0.03,129.1,45.96,6,Q1,240.54000000000002,Medium
ENT1325,North,Large,311.32,390.77,263.11,0.9,29.3,21.9,0.52,0.96,105.24,50.38,1,Q1,-79.44999999999999,High
ENT1326,North,Medium,338.6,283.86,111.53,1.72,31.6,114.7,0.65,0.33,108.86,51.85,1,Q3,54.74000000000001,High
ENT1327,North,Large,508.25,364.51,171.78,1.17,26.8,154.3,0.83,0.33,96.88,50.74,3,Q3,143.74,High
ENT1328,North,Medium,452.02,135.06,270.11,1.45,17.9,288.9,0.96,0.92,100.3,48.35,4,Q4,316.96,High
ENT1329,South,Small,619.42,433.92,122.43,1.79,25.3,253.1,0.87,0.84,93.66,68.06,9,Q4,185.49999999999994,High
ENT1330,North,Small,567.1,471.67,242.06,1.99,23.5,275.0,0.99,0.69,109.79,53.25,10,Q2,95.43,High
ENT1331,South,Medium,520.73,308.82,129.09,1.49,32.7,246.0,0.48,0.66,77.78,54.15,2,Q2,211.91000000000003,High
ENT1332,South,Small,331.17,321.36,210.28,0.7,21.8,176.7,0.32,0.8,104.67,37.76,10,Q1,9.810000000000002,Medium
ENT1333,East,Small,503.98,425.79,129.36,0.67,27.2,258.2,0.46,0.17,92.68,73.01,8,Q1,78.19,Medium
ENT1334,West,Medium,492.12,410.63,117.83,0.69,29.0,169.6,0.64,0.66,89.73,58.8,9,Q1,81.49000000000001,Medium
ENT1335,West,Medium,533.33,477.31,297.21,0.29,21.7,107.3,0.51,0.1,108.92,53.34,5,Q4,56.02000000000004,Medium
ENT1336,South,Small,435.49,322.33,183.7,0.2,23.0,111.7,0.63,0.13,100.01,67.2,10,Q4,113.16000000000003,Low
ENT1337,East,Large,578.42,333.94,110.22,1.2,28.2,169.6,0.89,0.24,80.13,38.22,7,Q3,244.47999999999996,Medium
ENT1338,South,Large,448.02,377.93,77.35,1.64,10.0,242.8,0.17,0.71,82.3,39.01,4,Q1,70.08999999999997,High
ENT1339,South,Medium,564.37,293.39,11.93,0.17,32.8,40.1,0.12,0.89,104.02,60.56,7,Q4,270.98,Low
ENT1340,South,Medium,619.41,375.75,211.97,1.18,20.9,11.8,0.5,0.69,84.35,62.58,9,Q3,243.65999999999997,High
ENT1341,East,Large,419.81,295.02,111.65,0.81,26.2,236.9,0.98,0.42,66.86,31.46,5,Q3,124.79000000000002,Medium
ENT1342,West,Small,384.18,441.76,246.38,1.8,19.2,194.3,0.06,0.51,116.48,40.13,6,Q4,-57.579999999999984,High
ENT1343,East,Large,571.45,306.47,109.16,0.38,32.6,246.4,0.99,0.71,75.24,34.86,1,Q1,264.98,Medium
ENT1344,North,Large,301.84,425.29,112.0,1.17,26.0,293.0,0.97,0.61,92.87,59.68,5,Q3,-123.45000000000005,High
ENT1345,East,Large,666.75,545.66,233.75,1.94,27.1,75.4,0.29,0.53,81.67,50.96,4,Q3,121.09000000000003,High
ENT1346,East,Large,501.64,442.82,146.84,0.76,28.8,58.3,0.89,0.24,81.15,54.6,7,Q1,58.81999999999999,Medium
ENT1347,East,Medium,482.79,417.59,265.47,1.51,31.4,102.3,0.01,0.62,106.8,39.61,4,Q1,65.20000000000005,High
ENT1348,East,Medium,581.9,263.64,177.04,1.78,20.4,263.4,0.45,0.02,86.89,52.63,6,Q1,318.26,High
ENT1349,West,Small,572.59,538.9,72.19,0.45,24.7,4.2,0.4,0.56,95.53,34.57,3,Q1,33.690000000000055,Medium
ENT1350,North,Small,500.98,511.57,170.48,1.99,32.3,3.2,0.9,0.82,63.76,58.25,1,Q2,-10.589999999999975,High
ENT1351,West,Small,631.79,384.37,1.2,1.64,23.8,65.0,0.47,0.18,134.99,67.99,10,Q4,247.41999999999996,Medium
ENT1352,West,Small,399.14,361.59,93.72,0.36,32.8,112.8,0.42,0.11,107.16,27.31,2,Q4,37.55000000000001,Low
ENT1353,East,Large,606.85,318.6,62.39,0.69,27.0,90.7,0.64,0.97,127.93,63.78,10,Q2,288.25,Medium
ENT1354,South,Medium,338.21,578.94,196.26,1.29,23.9,247.5,0.38,0.84,125.55,49.02,9,Q2,-240.73000000000008,High
ENT1355,South,Medium,576.6,478.4,40.81,1.78,29.5,206.9,0.54,0.3,123.75,53.55,3,Q4,98.20000000000005,High
ENT1356,West,Small,450.82,324.16,87.03,0.47,25.2,251.4,0.96,0.21,95.05,46.16,2,Q1,126.65999999999997,Medium
ENT1357,West,Small,303.34,509.93,99.39,1.49,30.3,115.1,0.2,0.33,100.92,39.33,6,Q2,-206.59000000000003,Medium
ENT1358,East,Large,538.5,533.91,0.99,0.61,23.6,178.7,0.46,0.43,80.07,66.74,4,Q1,4.590000000000032,Medium
ENT1359,West,Large,494.84,397.88,14.03,1.63,30.3,154.6,0.02,0.82,101.76,43.74,2,Q2,96.95999999999998,High
ENT1360,East,Small,268.59,365.57,93.34,1.4,28.2,142.4,0.84,0.24,75.11,65.42,2,Q3,-96.98000000000002,High
ENT1361,South,Medium,182.95,300.69,66.71,1.09,24.3,86.4,0.09,0.72,128.25,58.0,8,Q1,-117.74000000000001,Medium
ENT1362,South,Medium,477.16,470.74,35.07,1.33,16.9,212.8,0.09,0.93,117.94,47.69,8,Q2,6.420000000000016,Medium
ENT1363,North,Medium,742.73,357.29,46.25,1.77,28.4,157.2,0.88,0.38,112.46,67.14,4,Q2,385.44,High
ENT1364,South,Small,548.15,353.16,250.66,0.83,31.4,23.6,0.41,0.03,88.77,49.61,1,Q1,194.98999999999995,Medium
ENT1365,West,Medium,399.75,398.85,205.0,1.56,27.0,0.2,0.69,0.83,123.36,63.22,9,Q3,0.8999999999999773,High
ENT1366,South,Large,662.28,318.2,145.24,0.4,14.8,6.1,0.86,0.71,68.38,62.57,4,Q4,344.08,Medium
ENT1367,East,Large,636.08,552.84,272.66,1.43,31.7,22.8,0.37,0.15,97.89,37.39,3,Q2,83.24000000000001,High
ENT1368,South,Small,690.74,496.79,8.87,1.53,28.0,111.3,0.26,0.6,103.06,42.32,5,Q1,193.95,Medium
ENT1369,North,Large,602.58,407.66,103.48,0.94,29.1,91.7,0.17,0.82,132.58,48.07,9,Q2,194.92000000000002,Medium
ENT1370,South,Small,632.89,314.88,247.02,1.61,25.6,47.0,0.61,0.18,74.08,48.28,5,Q4,318.01,High
ENT1371,East,Medium,609.67,320.27,188.49,1.16,16.3,154.6,0.25,0.22,127.12,54.62,5,Q3,289.4,Medium
ENT1372,East,Medium,428.37,315.86,294.51,1.88,28.9,291.1,0.63,0.2,123.15,32.93,6,Q1,112.50999999999999,High
ENT1373,West,Medium,254.41,276.93,283.35,0.31,24.9,48.2,0.32,1.0,124.23,49.58,1,Q4,-22.52000000000001,Medium
ENT1374,South,Large,421.83,432.27,50.98,0.35,22.3,75.2,0.35,0.23,88.53,55.56,3,Q2,-10.439999999999998,Low
ENT1375,East,Small,665.74,335.76,291.6,1.7,34.7,138.6,0.25,0.27,108.99,58.68,8,Q4,329.98,High
ENT1376,North,Medium,442.85,330.04,283.66,1.7,28.9,192.3,0.42,0.05,118.05,44.22,4,Q4,112.81,High
ENT1377,West,Small,478.18,318.61,112.08,1.0,27.1,180.1,0.16,0.98,105.88,39.83,0,Q4,159.57,High
ENT1378,North,Medium,325.13,500.36,294.86,1.93,21.7,156.4,0.32,0.25,107.14,46.76,5,Q2,-175.23000000000002,High
ENT1379,South,Large,417.34,324.14,10.75,1.39,21.1,221.2,0.78,0.73,109.72,55.48,4,Q1,93.19999999999999,High
ENT1380,South,Large,498.64,526.9,198.23,1.97,28.5,253.8,0.22,0.03,87.25,38.04,1,Q4,-28.25999999999999,High
ENT1381,South,Small,573.88,371.23,79.84,1.11,16.0,299.7,0.95,0.78,86.94,47.25,2,Q3,202.64999999999998,High
ENT1382,West,Large,431.2,275.49,38.84,0.48,28.8,139.7,0.49,0.75,115.53,45.51,2,Q2,155.70999999999998,Medium
ENT1383,East,Large,420.72,446.93,173.26,0.94,29.1,298.5,0.11,0.08,87.96,34.66,6,Q3,-26.20999999999998,Medium
ENT1384,West,Small,626.33,488.73,91.91,1.96,32.9,219.1,0.94,0.12,106.64,34.2,4,Q1,137.60000000000002,High
ENT1385,North,Medium,548.79,314.2,200.05,0.8,30.9,197.2,0.46,0.3,74.37,64.91,8,Q2,234.58999999999997,Medium
ENT1386,West,Large,567.3,406.32,161.99,1.92,31.7,191.9,0.56,0.35,95.73,58.13,0,Q4,160.97999999999996,High
ENT1387,North,Small,729.25,431.85,117.78,1.61,23.0,273.2,0.19,0.78,130.13,60.12,2,Q2,297.4,High
ENT1388,West,Large,424.24,409.56,54.55,0.94,18.7,284.4,0.33,0.06,104.35,46.61,9,Q3,14.680000000000007,Medium
ENT1389,East,Large,492.65,354.19,180.38,1.13,26.9,53.5,0.7,0.65,123.84,51.48,7,Q4,138.45999999999998,High
ENT1390,North,Large,582.67,488.16,248.77,1.25,28.2,148.0,0.12,0.23,133.65,55.75,2,Q3,94.50999999999993,Medium
ENT1391,South,Large,369.27,374.89,180.0,1.36,31.1,282.4,0.57,0.38,118.11,65.77,2,Q3,-5.6200000000000045,High
ENT1392,South,Small,534.36,339.43,183.16,0.25,33.4,114.6,0.69,0.0,108.77,53.92,7,Q1,194.93,Low
ENT1393,West,Small,503.33,223.49,153.55,1.87,20.2,69.8,0.0,0.29,97.96,43.31,9,Q3,279.84,High
ENT1394,South,Small,916.59,224.42,116.47,1.23,30.3,30.8,0.84,0.17,95.74,56.63,2,Q2,692.1700000000001,High
ENT1395,North,Large,514.98,421.59,137.24,1.87,14.8,179.2,0.06,0.5,93.58,21.65,10,Q1,93.39000000000004,High
ENT1396,South,Large,673.54,392.3,296.86,1.3,27.4,210.1,0.25,0.16,122.03,41.14,1,Q1,281.23999999999995,High
ENT1397,East,Large,624.49,488.74,224.9,0.92,29.5,58.7,0.96,0.84,104.37,51.06,2,Q4,135.75,High
ENT1398,East,Small,326.52,513.03,129.17,1.18,18.4,202.1,0.08,0.88,117.16,56.45,1,Q1,-186.51,High
ENT1399,West,Large,267.68,375.49,137.19,1.68,29.1,269.9,0.83,0.85,132.98,56.95,7,Q2,-107.81,High
ENT1400,North,Medium,537.05,494.86,149.89,0.72,20.7,73.1,0.65,0.98,138.66,46.01,4,Q3,42.18999999999994,High
ENT1401,East,Large,688.6,343.82,197.79,1.92,24.0,36.6,0.6,0.91,114.0,48.68,2,Q1,344.78000000000003,High
ENT1402,East,Medium,543.19,385.01,139.79,0.99,30.3,250.6,0.58,0.28,113.91,46.73,10,Q1,158.18000000000006,Medium
ENT1403,North,Large,511.83,382.15,205.85,1.92,24.4,274.9,0.17,0.31,96.0,56.9,7,Q2,129.68,High
ENT1404,South,Small,457.39,557.91,98.76,1.77,24.3,64.5,0.67,0.53,118.83,55.31,7,Q2,-100.51999999999998,High
ENT1405,South,Large,301.41,272.15,123.19,1.56,27.6,216.4,0.95,0.38,83.05,49.06,10,Q4,29.260000000000048,High
ENT1406,West,Medium,355.92,405.91,259.22,0.99,30.0,177.3,0.08,0.97,102.0,43.66,3,Q4,-49.99000000000001,High
ENT1407,South,Medium,256.65,330.4,98.67,1.22,26.0,71.8,0.33,0.34,79.67,53.89,8,Q4,-73.75,Medium
ENT1408,North,Large,334.54,370.1,289.33,1.69,33.9,247.1,0.47,0.74,74.18,50.96,0,Q3,-35.56,High
ENT1409,East,Medium,421.1,365.82,51.75,1.13,24.3,141.1,0.23,0.58,106.44,65.08,6,Q3,55.28000000000003,Medium
ENT1410,South,Medium,616.4,407.21,72.5,1.5,32.2,210.1,0.74,0.96,80.45,49.52,4,Q4,209.19,High
ENT1411,West,Small,433.24,534.69,139.1,1.6,28.6,90.4,0.69,0.74,89.28,47.85,6,Q3,-101.45000000000005,High
ENT1412,South,Large,538.34,590.2,239.22,1.07,29.4,244.7,0.12,0.3,108.72,41.7,9,Q2,-51.860000000000014,Medium
ENT1413,North,Large,520.28,465.66,219.47,1.12,20.2,79.3,0.57,0.2,119.15,65.27,10,Q1,54.61999999999995,Medium
ENT1414,West,Large,574.86,302.09,52.34,0.48,32.1,109.4,0.37,0.85,139.46,50.83,7,Q1,272.77000000000004,Medium
ENT1415,South,Medium,344.78,382.54,71.01,0.57,26.6,117.4,0.23,0.91,62.24,52.4,2,Q2,-37.76000000000005,Medium
ENT1416,West,Large,658.88,426.06,172.58,1.82,37.6,61.9,0.85,0.83,82.8,67.11,2,Q3,232.82,High
ENT1417,North,Large,288.92,359.31,88.55,1.7,27.3,262.3,0.05,0.74,62.36,61.62,0,Q4,-70.38999999999999,High
ENT1418,East,Small,432.83,372.29,126.7,0.12,25.9,34.0,0.47,0.32,74.64,36.16,4,Q1,60.539999999999964,Low
ENT1419,North,Small,496.86,392.88,145.98,1.75,23.4,168.9,0.48,0.51,110.49,62.01,7,Q4,103.98000000000002,High
ENT1420,North,Small,614.02,477.22,178.27,0.15,26.0,244.2,0.57,0.92,99.42,61.6,0,Q1,136.79999999999995,Medium
ENT1421,North,Medium,706.9,453.02,75.32,0.97,33.1,174.3,0.2,0.13,67.96,32.54,1,Q2,253.88,Medium
ENT1422,North,Large,615.2,338.98,48.94,0.23,29.9,98.1,0.87,0.49,106.63,65.13,1,Q3,276.22,Medium
ENT1423,East,Small,712.39,459.28,119.57,1.94,27.5,234.4,0.97,0.36,130.93,44.22,9,Q1,253.11,High
ENT1424,East,Small,375.62,572.44,24.61,1.95,30.3,149.8,0.55,0.68,78.95,57.58,1,Q3,-196.82000000000005,High
ENT1425,West,Small,678.56,248.71,158.03,1.26,23.8,48.9,0.26,0.63,108.43,44.86,4,Q2,429.8499999999999,High
ENT1426,South,Large,652.8,356.27,251.88,0.85,23.4,95.1,0.88,0.56,131.96,72.74,9,Q2,296.53,High
ENT1427,East,Large,140.56,348.66,35.69,1.07,22.9,177.6,0.99,0.28,82.35,52.08,6,Q3,-208.10000000000002,Medium
ENT1428,East,Large,466.93,407.99,33.82,1.55,30.9,197.6,0.74,0.16,98.33,59.04,2,Q1,58.94,High
ENT1429,South,Medium,590.31,217.61,24.07,0.52,31.4,164.4,0.33,0.78,70.59,51.56,0,Q1,372.69999999999993,Medium
ENT1430,East,Medium,422.69,536.11,254.36,0.94,22.0,81.6,0.24,0.99,127.07,39.49,8,Q1,-113.42000000000002,High
ENT1431,North,Small,337.13,404.68,24.21,1.5,22.6,178.1,0.16,0.17,108.35,49.14,8,Q4,-67.55000000000001,Medium
ENT1432,North,Large,817.13,429.81,295.04,0.85,25.3,99.7,0.23,0.08,87.83,35.95,3,Q4,387.32,Medium
ENT1433,South,Small,516.66,418.23,107.5,0.16,20.9,67.5,0.23,0.75,96.28,52.97,4,Q3,98.42999999999995,Low
ENT1434,West,Large,520.76,348.35,98.63,1.06,27.2,283.7,0.97,0.34,118.74,47.93,3,Q3,172.40999999999997,High
ENT1435,West,Large,303.65,469.87,27.49,1.5,33.2,94.5,0.64,0.21,68.01,36.11,7,Q1,-166.22000000000003,Medium
ENT1436,South,Large,408.15,400.52,175.69,1.96,27.8,100.7,0.17,0.53,83.63,45.47,0,Q2,7.6299999999999955,High
ENT1437,South,Medium,365.32,191.53,175.76,0.17,31.1,269.0,0.49,0.68,104.41,39.17,3,Q4,173.79,Medium
ENT1438,North,Medium,661.85,389.18,148.14,1.13,19.4,42.8,0.18,0.21,117.84,45.42,3,Q2,272.67,Medium
ENT1439,West,Large,575.7,372.24,93.31,0.95,23.5,175.4,0.61,0.99,109.13,48.49,2,Q1,203.46000000000004,High
ENT1440,East,Small,414.42,469.67,110.57,0.56,16.5,235.1,0.34,0.33,71.06,57.26,3,Q3,-55.25,Medium
ENT1441,North,Large,584.08,670.14,96.15,1.31,25.7,82.1,0.2,0.31,119.97,41.22,6,Q1,-86.05999999999995,Medium
ENT1442,South,Large,461.97,437.77,127.84,0.41,36.9,253.2,0.24,0.42,123.61,41.77,4,Q2,24.200000000000045,Medium
ENT1443,West,Small,535.17,611.98,102.54,0.64,34.9,230.9,0.68,0.75,120.1,53.41,2,Q2,-76.81000000000006,Medium
ENT1444,East,Large,534.46,331.38,202.66,1.59,27.9,145.8,0.41,0.87,100.41,50.61,5,Q4,203.08000000000004,High
ENT1445,East,Small,563.04,337.79,88.74,0.97,26.4,35.6,0.51,0.32,88.61,57.51,9,Q4,225.24999999999994,Medium
ENT1446,North,Medium,544.95,375.36,105.25,1.99,28.4,291.0,0.82,0.12,128.89,47.95,8,Q4,169.59000000000003,High
ENT1447,West,Medium,563.16,442.52,130.64,0.83,20.1,187.3,0.66,0.26,90.65,55.51,2,Q4,120.63999999999999,Medium
ENT1448,West,Small,688.37,335.94,1.19,0.98,27.2,155.1,0.46,0.08,102.7,21.0,1,Q2,352.43,Medium
ENT1449,South,Medium,596.08,238.82,147.62,0.67,15.3,265.6,0.95,0.63,118.52,42.66,8,Q4,357.26000000000005,Medium
ENT1450,West,Medium,449.46,402.31,76.75,0.55,13.2,126.4,0.21,0.74,125.39,50.33,4,Q1,47.14999999999998,Medium
ENT1451,West,Small,485.31,285.7,16.85,1.85,24.3,169.1,0.29,0.43,85.59,48.91,9,Q1,199.61,High
ENT1452,North,Medium,684.53,511.58,273.31,1.52,37.9,257.5,0.91,0.95,126.05,51.45,4,Q2,172.95,High
ENT1453,West,Large,516.86,464.39,96.73,0.73,34.3,117.9,0.85,0.73,89.15,58.8,6,Q2,52.47000000000003,Medium
ENT1454,East,Large,443.9,324.05,127.83,1.43,31.7,231.7,0.13,0.38,116.04,44.73,1,Q2,119.84999999999997,High
ENT1455,North,Small,405.33,445.58,248.2,1.93,26.1,76.8,0.93,0.1,113.23,53.0,9,Q2,-40.25,High
ENT1456,North,Medium,540.96,345.18,50.04,0.24,33.8,210.7,0.01,0.49,101.4,47.67,10,Q3,195.78000000000003,Low
ENT1457,South,Large,371.77,394.78,255.09,0.6,23.4,153.1,0.82,0.5,72.67,54.65,4,Q1,-23.00999999999999,Medium
ENT1458,West,Large,692.72,395.83,72.49,0.48,20.1,49.5,0.28,0.55,79.84,54.89,7,Q3,296.89000000000004,Low
ENT1459,South,Medium,344.33,366.44,176.71,1.75,23.1,40.8,0.19,0.68,119.87,38.99,7,Q2,-22.110000000000014,High
ENT1460,East,Medium,721.71,483.07,205.7,0.44,18.0,137.3,0.45,0.26,109.23,53.44,9,Q2,238.64000000000004,Medium
ENT1461,North,Large,457.22,288.08,271.5,0.69,37.3,213.3,0.9,0.0,111.17,55.93,6,Q4,169.14000000000004,Medium
ENT1462,North,Large,338.49,453.7,182.29,1.13,28.7,181.0,0.79,0.81,94.42,51.46,4,Q3,-115.20999999999998,High
ENT1463,North,Small,528.38,430.45,135.97,1.28,21.6,256.4,0.97,0.82,92.49,53.75,3,Q3,97.93,High
ENT1464,East,Small,357.04,259.54,171.68,1.64,25.6,116.9,0.54,0.91,109.41,51.66,1,Q3,97.5,High
ENT1465,East,Large,505.16,320.56,60.62,0.87,25.4,253.1,0.51,0.97,93.47,42.2,1,Q4,184.60000000000002,Medium
ENT1466,South,Small,413.37,290.61,206.72,1.12,33.2,11.1,0.01,0.16,109.15,45.33,10,Q2,122.75999999999999,Medium
ENT1467,South,Large,641.76,363.36,56.06,1.93,37.2,109.7,0.18,0.35,76.52,51.7,2,Q1,278.4,High
ENT1468,South,Large,520.51,404.84,167.17,0.66,31.4,21.9,0.5,0.85,101.74,49.21,2,Q1,115.67000000000002,Medium
ENT1469,West,Small,321.72,307.16,194.28,0.57,29.7,275.8,0.75,0.93,85.58,43.4,6,Q3,14.560000000000002,Medium
ENT1470,North,Small,410.44,496.91,269.57,1.45,27.6,142.6,0.82,0.01,104.59,43.1,5,Q4,-86.47000000000003,High
ENT1471,North,Medium,605.74,505.78,135.06,1.57,26.6,94.8,0.28,0.39,78.19,49.31,0,Q4,99.96000000000004,High
ENT1472,South,Medium,693.06,523.44,232.6,0.89,26.5,147.7,0.71,0.11,125.99,36.07,5,Q3,169.6199999999999,Medium
ENT1473,North,Medium,493.21,128.2,50.26,0.5,26.6,159.9,0.83,0.79,67.48,45.04,4,Q3,365.01,Medium
ENT1474,South,Large,343.34,594.82,46.86,1.58,25.0,253.9,0.37,0.75,121.07,62.45,5,Q2,-251.48000000000008,High
ENT1475,West,Small,658.11,416.61,157.44,1.37,23.8,162.7,0.7,0.75,93.72,52.71,7,Q3,241.5,High
ENT1476,West,Large,605.08,404.73,178.9,1.76,20.7,129.4,0.44,0.39,112.46,45.48,0,Q2,200.35000000000002,High
ENT1477,East,Small,695.98,389.81,189.7,1.7,24.8,288.4,0.99,0.41,109.29,45.43,10,Q4,306.17,High
ENT1478,West,Large,543.53,267.88,223.7,0.49,19.4,290.6,0.01,0.26,89.59,74.05,5,Q1,275.65,Medium
ENT1479,South,Medium,421.91,435.98,88.48,1.68,23.2,11.5,0.41,0.36,91.76,49.66,3,Q2,-14.069999999999993,High
ENT1480,West,Medium,577.53,561.19,186.78,0.43,25.4,212.1,0.26,0.98,120.99,55.37,8,Q3,16.339999999999918,Medium
ENT1481,East,Medium,548.95,415.4,56.44,1.74,27.3,111.5,0.85,0.05,103.23,42.78,9,Q2,133.55000000000007,High
ENT1482,North,Large,413.77,288.49,65.7,1.56,27.2,202.6,0.29,0.32,94.54,54.92,7,Q4,125.27999999999997,Medium
ENT1483,South,Small,529.8,247.47,20.19,1.18,28.5,191.1,0.54,0.79,92.02,36.25,6,Q4,282.3299999999999,Medium
ENT1484,North,Small,470.75,370.6,224.1,1.32,28.0,99.0,0.74,0.38,95.34,46.01,2,Q2,100.14999999999998,High
ENT1485,East,Medium,611.53,325.6,152.1,0.3,35.0,296.0,0.5,0.95,133.13,47.12,10,Q2,285.92999999999995,Medium
ENT1486,East,Medium,573.8,470.26,71.46,0.18,34.3,107.1,0.41,0.33,130.09,28.44,8,Q2,103.53999999999996,Low
ENT1487,East,Medium,342.26,537.04,166.87,0.73,24.1,189.6,0.04,0.85,133.93,54.66,2,Q2,-194.77999999999997,Medium
ENT1488,North,Medium,327.14,446.97,106.27,1.66,30.6,244.0,0.02,0.82,133.01,44.99,5,Q4,-119.83000000000004,High
ENT1489,North,Small,486.53,391.49,251.16,0.98,25.1,43.6,0.96,0.01,85.93,58.21,1,Q4,95.03999999999996,High
ENT1490,North,Large,504.92,386.75,158.44,0.52,17.6,90.2,0.64,0.4,101.41,47.43,7,Q2,118.17000000000002,Medium
