Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level,landholding_size,irrigation_type,yield
ENT0741,East,Small,272.21,329.28,67.54,0.49,25.4,268.9,0.78,0.39,122.06,41.2,3,Q2,-57.06999999999999,Medium,2.8507191426784257,Borewell,4.213035084767261
ENT0742,South,Small,363.06,525.45,18.1,1.73,18.7,201.6,0.55,0.92,90.61,36.11,3,Q3,-162.39000000000004,High,2.2055114966565683,Rainfed,4.14821367127913
ENT0743,South,Small,427.78,416.31,28.18,0.46,24.0,202.1,0.62,0.35,110.94,50.98,3,Q2,11.46999999999997,Low,3.9904375207050045,Canal,6.423358137079308
ENT0744,North,Large,289.51,668.21,197.02,1.99,17.1,241.9,0.28,0.77,93.12,51.93,3,Q4,-378.7000000000001,High,35.62241032084171,Rainfed,4.313316983602496
ENT0745,East,Small,555.39,333.95,151.56,0.64,23.7,200.6,0.09,0.98,62.64,62.61,4,Q3,221.44,Medium,1.9288507805872692,Sprinkler,7.315129805600879
ENT0746,South,Small,565.19,527.52,9.02,0.26,33.5,227.8,0.74,0.13,127.93,62.99,4,Q3,37.67000000000007,Low,4.598298293098274,Sprinkler,7.347295514202022
ENT0747,East,Small,365.28,451.02,290.9,1.41,23.3,259.8,0.61,0.33,115.8,56.73,4,Q2,-85.74000000000001,High,2.5355648854928456,Borewell,4.812216090760874
ENT0748,East,Large,377.21,348.62,196.81,1.26,20.3,2.4,0.94,0.47,110.89,78.71,2,Q1,28.58999999999997,High,19.066327125416183,Drip,7.064857663416153
ENT0749,North,Medium,396.98,452.37,154.64,2.0,23.5,265.7,0.99,0.24,80.97,44.2,3,Q3,-55.38999999999999,High,14.23731395876776,Rainfed,2.2782591405164063
ENT0750,South,Small,325.27,447.5,81.82,1.62,33.8,64.6,0.85,0.01,114.27,46.9,1,Q1,-122.23000000000002,High,3.4969519836559684,Sprinkler,2.2654675250248806
ENT0751,West,Medium,65.67,366.81,197.43,0.91,23.8,273.6,0.99,0.47,105.49,48.22,4,Q1,-301.14,High,8.54064562355094,Drip,4.11229639666019
ENT0752,North,Large,487.24,442.83,109.25,1.39,18.3,79.9,0.65,0.54,85.73,47.68,1,Q3,44.410000000000025,High,41.672507870390405,Sprinkler,4.918399310289142
ENT0753,South,Large,435.43,516.34,210.75,1.65,16.9,136.6,0.09,0.63,94.6,34.04,3,Q3,-80.91000000000003,High,49.038006875590995,Drip,4.203320865785464
ENT0754,South,Large,450.78,451.14,204.77,1.08,24.0,280.2,0.09,0.83,98.57,44.4,4,Q1,-0.3600000000000136,Medium,16.314462440906635,Drip,5.382228681469143
ENT0755,South,Large,348.23,358.08,27.82,0.62,30.1,32.9,0.81,0.25,88.24,54.51,4,Q1,-9.849999999999966,Medium,24.979661131324804,Sprinkler,3.624416566203231
ENT0756,South,Medium,621.57,352.45,272.78,0.5,28.2,223.6,0.24,0.06,106.28,61.58,1,Q3,269.12000000000006,Medium,11.28734015059993,Canal,3.8524876089394713
ENT0757,South,Small,863.81,391.26,146.09,0.66,31.5,117.7,0.06,0.09,117.26,37.61,1,Q2,472.55,Medium,3.480291023714054,Drip,7.260739919260046
ENT0758,East,Large,374.89,511.25,117.88,1.71,29.1,7.2,0.47,0.5,90.78,38.66,4,Q3,-136.36,High,23.48140055862125,Rainfed,5.693190385584834
ENT0759,North,Large,709.95,324.62,286.64,0.82,26.1,281.7,0.31,0.92,97.85,40.72,2,Q4,385.33,High,38.757159423215015,Sprinkler,5.389870087463755
ENT0760,East,Medium,555.0,439.21,131.46,0.64,12.8,35.3,0.59,0.98,97.77,55.17,3,Q4,115.79000000000002,Medium,13.909738846907038,Canal,6.3210898613944115
ENT0761,West,Medium,505.31,243.75,216.37,1.63,32.9,232.2,0.6,0.21,116.61,41.12,4,Q2,261.56,High,10.69497258518576,Sprinkler,4.0610045367612155
ENT0762,South,Large,448.38,459.46,196.54,0.16,18.7,115.3,0.68,0.15,103.68,36.7,3,Q1,-11.079999999999984,Low,46.07363402377495,Borewell,4.0146294285099415
ENT0763,North,Small,487.52,475.18,49.54,1.23,37.6,243.2,0.58,0.35,120.61,36.45,1,Q1,12.339999999999977,Medium,1.993956559257863,Rainfed,5.141253501299516
ENT0764,South,Small,672.44,602.76,297.34,1.76,22.2,225.1,0.38,0.46,86.88,48.01,1,Q1,69.68000000000006,High,3.975785170290708,Borewell,5.011003068928795
ENT0765,North,Large,329.29,492.53,139.08,0.88,22.4,190.0,0.02,0.81,99.78,50.5,1,Q4,-163.23999999999995,Medium,28.036412861923793,Drip,5.686261360016694
ENT0766,East,Medium,458.75,359.88,118.43,0.61,23.3,281.8,0.91,0.77,111.52,58.68,4,Q3,98.87,Medium,11.742935737000247,Drip,3.092901670275496
ENT0767,North,Large,687.35,246.54,275.88,1.03,26.1,29.7,0.33,0.92,114.07,57.39,3,Q2,440.81000000000006,High,21.196450437096722,Borewell,6.584609566640282
ENT0768,West,Large,647.56,451.42,158.77,1.46,19.1,239.6,0.51,0.86,92.46,61.27,3,Q3,196.14,High,37.19002685955958,Borewell,6.021629964427996
ENT0769,West,Medium,331.61,367.28,211.52,1.08,21.6,201.2,0.56,0.44,99.33,50.34,1,Q1,-35.66999999999996,High,11.866786117241295,Drip,3.1866083687956017
ENT0770,North,Large,472.61,433.41,253.87,0.11,30.7,94.4,0.31,0.02,83.59,41.96,3,Q3,39.19999999999999,Low,44.832787224171526,Canal,6.082294675831481
ENT0771,North,Large,609.2,327.98,70.65,0.25,32.7,163.8,0.31,0.24,61.38,53.35,2,Q2,281.22,Low,41.47934310202357,Rainfed,7.616196918640939
ENT0772,North,Large,599.51,382.68,50.84,1.47,20.5,193.4,0.26,0.61,93.75,37.41,2,Q4,216.83,Medium,36.3679607432256,Sprinkler,3.4800550605682568
ENT0773,North,Medium,646.27,230.0,20.55,0.86,27.7,220.9,0.24,0.5,93.83,55.33,2,Q3,416.27,Medium,12.806993041716286,Borewell,5.515147403983503
ENT0774,West,Small,557.64,295.38,269.14,1.59,23.4,56.1,0.03,0.24,91.6,54.37,2,Q3,262.26,High,2.589149162241469,Rainfed,4.431727050412563
ENT0775,South,Small,582.79,281.27,60.11,1.33,28.5,30.6,0.96,0.13,78.39,62.8,4,Q2,301.52,Medium,4.1891814631182145,Sprinkler,5.051025026417662
ENT0776,North,Medium,551.42,487.28,92.33,1.2,21.5,30.6,0.6,0.22,111.27,60.15,4,Q2,64.13999999999999,Medium,11.306352949830805,Sprinkler,7.177943044464625
ENT0777,North,Small,736.96,317.27,85.74,1.81,29.7,88.2,0.11,0.26,113.8,55.87,3,Q1,419.69000000000005,High,1.917005580930566,Borewell,3.823282445166728
ENT0778,West,Large,436.73,537.79,91.38,0.14,25.3,46.3,0.59,0.87,98.72,33.22,3,Q2,-101.05999999999996,Medium,21.831111526400218,Canal,3.318316666205038
ENT0779,West,Small,507.23,318.26,200.42,0.39,23.5,160.7,0.23,0.71,83.77,46.11,2,Q4,188.97000000000003,Medium,3.8801461461842974,Canal,3.3291887108215126
ENT0780,East,Large,347.75,609.59,286.23,1.29,25.8,131.1,0.31,0.55,88.44,56.87,2,Q1,-261.84000000000003,High,42.20064186719583,Rainfed,1.9218784565579563
ENT0781,North,Small,318.2,205.12,98.84,0.23,33.2,267.9,0.8,0.02,99.42,65.23,1,Q3,113.07999999999998,Low,3.7757937778684,Rainfed,5.045727109370186
ENT0782,East,Medium,548.74,442.43,122.29,1.33,25.5,215.2,0.89,0.82,117.02,57.37,2,Q1,106.31,High,14.40750859234461,Drip,5.299990362396469
ENT0783,West,Small,391.37,403.86,231.34,1.97,27.4,61.7,0.7,0.55,73.47,37.2,3,Q3,-12.490000000000007,High,2.007196235627811,Canal,2.3760069563338004
ENT0784,West,Small,491.35,278.86,129.7,1.77,26.4,13.7,0.93,0.63,88.9,67.25,1,Q2,212.49,High,2.3827839740156778,Rainfed,5.1941458164217185
ENT0785,South,Small,742.66,344.91,277.81,1.22,26.5,212.7,0.91,0.07,102.96,51.44,2,Q1,397.75,High,1.7263908672057027,Drip,4.860245316562592
ENT0786,North,Medium,733.99,373.87,150.97,1.8,32.1,253.7,0.55,0.81,115.12,55.69,1,Q4,360.12,High,7.528374006902893,Sprinkler,2.908872861924963
ENT0787,East,Small,833.61,424.98,104.32,0.32,30.2,210.3,0.91,0.83,73.6,56.54,1,Q1,408.63,Medium,3.333567179064482,Rainfed,6.002788280303147
ENT0788,West,Medium,745.65,306.36,291.47,0.96,19.2,193.1,0.54,0.88,85.25,44.11,3,Q4,439.29,High,7.67997266884378,Drip,4.4815735933439855
ENT0789,West,Large,860.45,442.53,127.73,0.91,28.7,74.8,0.1,0.53,53.51,42.27,2,Q1,417.9200000000001,Medium,29.92553320000061,Canal,5.333068114010628
ENT0790,East,Small,565.48,411.97,69.35,0.74,34.1,148.4,0.83,0.39,126.19,53.09,2,Q2,153.51,Medium,4.789133358447261,Sprinkler,4.683582986400475
ENT0791,South,Medium,364.55,477.92,53.31,0.1,24.8,217.5,0.13,0.07,77.85,42.41,2,Q3,-113.37,Low,12.210546608978719,Rainfed,6.095757757871636
ENT0792,West,Medium,349.94,313.76,298.55,1.79,30.3,58.0,0.32,0.19,109.92,45.08,3,Q1,36.18000000000001,High,7.571523511090959,Canal,6.811308047589311
ENT0793,North,Small,709.45,359.07,225.9,1.58,12.2,143.0,0.38,0.23,128.58,47.33,1,Q3,350.38000000000005,High,3.023554715537864,Sprinkler,3.2823823504537053
ENT0794,West,Large,507.74,544.21,122.6,1.34,21.2,35.1,0.81,0.06,128.09,32.3,1,Q3,-36.47000000000003,High,37.628728457325636,Borewell,3.2277116604781706
ENT0795,North,Medium,518.92,309.4,247.91,0.35,38.0,159.2,0.08,0.15,63.92,57.31,2,Q3,209.52,Low,8.753213457730137,Canal,5.321334512130567
ENT0796,East,Small,417.64,260.75,164.04,0.82,29.8,172.1,0.44,0.89,120.3,62.66,2,Q1,156.89,Medium,4.488495635776606,Borewell,3.381091967225241
ENT0797,North,Large,435.62,336.9,95.22,1.86,27.1,160.6,0.44,0.55,116.3,56.1,3,Q3,98.72000000000004,High,26.868066464193802,Rainfed,4.309319971472765
ENT0798,East,Medium,557.56,222.41,223.02,1.27,35.2,140.8,0.58,0.76,119.22,30.6,3,Q1,335.15,High,13.230035744469347,Drip,3.1617152359731424
ENT0799,North,Medium,341.72,567.29,223.77,1.25,20.4,176.2,0.35,0.28,55.87,54.6,1,Q4,-225.57,High,7.350312988119186,Rainfed,2.9801357097466963
ENT0800,East,Large,538.57,371.72,150.05,1.83,32.3,299.0,0.58,0.13,88.13,61.67,3,Q3,166.85000000000002,High,29.275100895681966,Canal,3.4059467971967177
ENT0801,North,Large,726.66,372.69,13.55,1.16,21.7,186.8,0.99,0.37,66.01,45.95,3,Q4,353.97,Medium,39.676208279216645,Borewell,3.0169199328698872
ENT0802,South,Small,179.95,474.25,23.11,1.24,26.5,225.8,0.07,0.79,90.44,53.61,2,Q3,-294.3,Medium,1.6101561716570454,Borewell,5.008926225813795
ENT0803,North,Small,268.8,327.44,236.62,0.76,17.9,57.6,0.87,0.3,116.16,56.14,1,Q1,-58.63999999999999,High,3.3051534406672527,Sprinkler,2.8682722443886366
ENT0804,North,Medium,601.34,378.41,247.04,0.81,24.1,159.0,0.31,0.2,139.08,42.16,4,Q1,222.93,Medium,5.169127999216073,Rainfed,3.1214635169989013
ENT0805,South,Large,704.6,324.81,203.49,1.4,32.6,2.3,0.47,0.02,117.05,41.81,3,Q4,379.79,Medium,35.56466202524294,Rainfed,7.12237523122251
ENT0806,West,Large,426.52,224.5,251.72,0.71,23.4,9.4,0.74,0.62,108.05,30.57,3,Q4,202.02,Medium,27.3742098971518,Canal,7.581244016413174
ENT0807,West,Large,200.26,405.08,215.85,1.16,28.5,96.7,0.91,0.44,89.76,44.77,3,Q2,-204.82,High,31.885801463339114,Borewell,2.6935232786802725
ENT0808,North,Medium,714.79,502.57,269.08,0.63,23.6,140.0,0.01,0.26,88.92,41.5,3,Q2,212.22,Medium,14.993503004722001,Canal,5.696491319171306
ENT0809,South,Large,378.34,407.93,45.12,0.42,28.2,172.7,0.66,0.52,108.41,47.66,4,Q2,-29.590000000000032,Medium,31.536173987021165,Canal,4.389790785654925
ENT0810,North,Large,445.81,491.98,116.32,0.96,29.7,266.4,0.07,0.7,97.73,59.42,2,Q3,-46.170000000000016,Medium,39.440966337919605,Borewell,5.467887193360911
ENT0811,East,Medium,547.86,290.42,139.23,0.51,22.6,231.5,0.53,0.25,111.48,58.2,1,Q4,257.44,Medium,11.628597876346657,Canal,5.183156604470801
ENT0812,East,Small,400.03,324.6,89.3,1.81,21.7,90.0,0.75,0.61,97.33,38.6,3,Q2,75.42999999999995,High,4.355592345783736,Borewell,3.350149074728696
ENT0813,North,Small,368.58,270.57,217.61,0.68,24.0,223.0,0.17,0.26,129.2,47.03,4,Q4,98.01,Medium,1.4986507248130674,Canal,6.501967898176488
ENT0814,West,Medium,371.33,436.66,273.73,1.24,23.9,164.8,0.76,0.99,120.0,51.32,2,Q2,-65.33000000000004,High,10.028755200655848,Drip,2.4876768291664937
ENT0815,West,Large,778.69,368.24,123.74,0.6,15.9,233.8,0.31,0.73,83.02,24.3,1,Q4,410.4500000000001,Medium,25.533520044553534,Canal,3.2653639108568355
ENT0816,North,Medium,673.94,364.49,282.46,0.59,27.7,123.3,0.61,0.6,115.29,49.47,1,Q4,309.45000000000005,High,6.35745853099901,Canal,5.42310264893117
ENT0817,North,Small,586.18,466.9,155.03,0.77,27.9,27.6,0.66,0.17,105.13,47.63,2,Q2,119.27999999999996,Medium,3.365101742979717,Drip,6.3296501561033995
ENT0818,East,Small,172.04,352.7,156.75,1.84,17.0,185.5,0.65,0.59,85.53,47.66,2,Q3,-180.66,High,2.596010815480521,Rainfed,3.629353553908508
ENT0819,West,Medium,586.73,507.97,180.07,0.84,30.2,167.1,0.02,0.8,141.4,53.31,2,Q2,78.75999999999999,Medium,6.63728957879171,Borewell,5.338948852362708
ENT0820,North,Medium,578.63,423.57,80.5,1.66,24.0,286.1,0.15,0.74,106.09,38.73,3,Q4,155.06,High,7.994231248031066,Sprinkler,4.30070621209868
ENT0821,East,Small,308.28,363.39,115.01,0.47,27.6,48.6,0.86,0.78,107.05,54.98,2,Q1,-55.110000000000014,Medium,4.211413794392046,Drip,5.185120380493364
ENT0822,West,Medium,538.81,244.84,165.97,0.19,24.8,196.8,0.94,0.32,115.8,51.87,3,Q3,293.9699999999999,Medium,7.717175988981797,Rainfed,4.964461479155895
ENT0823,South,Small,657.72,466.33,282.59,1.59,27.6,142.2,0.56,0.33,111.37,64.99,3,Q3,191.39000000000004,High,2.3339966867645767,Canal,3.51685868147094
ENT0824,East,Medium,585.4,428.29,192.81,1.13,26.6,113.7,0.6,0.54,119.62,50.12,1,Q1,157.10999999999996,High,8.783156071652595,Rainfed,4.2533577577715524
ENT0825,West,Medium,397.97,433.11,99.93,1.06,30.4,238.4,0.76,0.28,75.51,64.13,3,Q2,-35.139999999999986,Medium,5.883969671467584,Drip,6.459511570418105
ENT0826,West,Medium,501.99,436.3,3.14,0.62,26.0,243.2,0.41,0.11,128.09,65.13,3,Q4,65.69,Low,8.422255247789046,Canal,6.556035803670113
ENT0827,East,Small,609.55,347.09,294.5,0.24,29.8,214.4,0.33,0.46,107.87,53.76,3,Q2,262.46,Medium,2.385383977463845,Rainfed,4.888145400700723
ENT0828,South,Medium,508.92,384.86,147.9,1.02,33.1,25.1,0.77,0.0,104.92,49.14,1,Q4,124.06,Medium,11.29683595259203,Sprinkler,5.067702613717444
ENT0829,East,Small,688.14,354.14,281.55,1.75,25.6,103.5,0.03,0.76,85.09,43.15,1,Q1,334.0,High,3.9500049924389935,Borewell,4.127654934717854
ENT0830,West,Small,559.35,525.01,164.8,0.33,24.7,14.0,0.89,0.75,81.96,52.95,2,Q4,34.34000000000003,Medium,2.8088717635592286,Borewell,5.682678868128551
ENT0831,North,Medium,612.94,372.49,181.64,1.87,28.8,103.1,0.44,0.55,81.48,68.03,2,Q4,240.45000000000005,High,14.861767972836947,Drip,4.481753747324097
ENT0832,North,Medium,623.21,338.08,213.57,0.62,15.7,194.4,0.5,0.75,90.35,53.1,2,Q2,285.13000000000005,Medium,13.208490092631287,Canal,7.447982315680968
ENT0833,East,Small,340.0,531.88,96.29,1.11,21.6,155.6,0.63,0.62,101.19,53.69,2,Q4,-191.88,High,1.5634280815191994,Canal,4.907639781198486
ENT0834,West,Small,507.5,521.0,209.7,0.23,21.5,210.9,0.27,0.7,72.97,65.52,4,Q2,-13.5,Medium,1.7055479460248932,Borewell,7.493281918772228
ENT0835,North,Large,450.15,423.64,158.04,0.91,28.8,165.4,0.6,0.06,135.31,68.43,1,Q2,26.50999999999999,Medium,29.297058610879567,Rainfed,6.545684957797128
ENT0836,West,Small,656.58,387.01,201.74,0.34,26.8,166.7,0.69,0.88,110.04,50.05,1,Q3,269.57000000000005,Medium,2.6757017980181916,Canal,7.85496074261907
ENT0837,East,Large,569.48,362.05,250.75,0.19,32.3,153.3,0.12,0.64,78.96,54.33,3,Q1,207.43,Medium,41.72764613831269,Sprinkler,6.1786838912763455
ENT0838,North,Large,471.77,395.6,55.27,1.94,32.0,109.3,0.52,0.61,119.55,41.49,1,Q2,76.16999999999996,High,18.393298741935013,Sprinkler,7.242153999450201
ENT0839,West,Large,307.72,312.53,184.07,1.49,16.2,134.0,0.33,0.39,89.83,52.39,2,Q1,-4.809999999999945,High,27.29259568734708,Canal,2.5703370877137903
ENT0840,North,Medium,260.46,448.34,15.63,1.47,17.6,33.7,0.56,0.03,84.54,55.47,3,Q3,-187.88,Medium,13.429454824561972,Canal,3.2623884041470195
ENT0841,East,Medium,546.55,565.25,30.63,0.27,26.2,250.4,0.02,0.9,125.93,50.08,2,Q2,-18.700000000000045,Low,9.458866198598077,Borewell,5.895625926019296
ENT0842,West,Small,392.42,456.26,202.38,1.87,18.3,266.8,0.74,0.99,86.87,43.75,4,Q1,-63.839999999999975,High,3.6541494880668424,Drip,7.1951373642936
ENT0843,North,Large,599.92,289.68,21.28,0.99,16.1,229.9,0.17,0.81,101.02,42.09,3,Q3,310.23999999999995,Medium,49.52108947952045,Borewell,5.088026236511984
ENT0844,East,Medium,253.53,445.51,178.61,1.72,22.3,175.1,0.69,0.92,118.19,59.5,2,Q3,-191.98,High,6.739637059033386,Drip,2.9103888581980306
ENT0845,North,Medium,738.94,419.45,66.0,0.12,15.6,170.8,0.77,0.12,123.62,54.48,3,Q4,319.49000000000007,Low,8.612160589758117,Sprinkler,5.607707245967569
ENT0846,North,Medium,599.58,444.63,91.23,0.67,20.9,141.1,0.75,0.13,105.12,50.85,3,Q4,154.95000000000005,Medium,11.373021565380238,Drip,6.243993122894443
ENT0847,South,Medium,514.88,318.04,38.89,1.99,29.6,69.4,0.82,0.88,65.44,36.76,3,Q1,196.84,High,5.706966081843662,Borewell,2.951017344471866
ENT0848,South,Medium,752.46,400.34,74.6,0.91,23.6,115.1,0.31,0.06,78.66,49.65,2,Q2,352.12000000000006,Medium,8.615401877629566,Canal,6.5738467924962976
ENT0849,East,Large,642.26,488.31,246.39,1.79,33.5,297.0,0.97,0.09,128.96,46.63,3,Q4,153.95,High,37.55279951723986,Drip,6.687353142866478
ENT0850,South,Large,428.75,293.0,191.66,0.72,23.2,43.7,0.02,0.82,117.26,36.12,4,Q2,135.75,Medium,41.51284379864771,Borewell,7.484815608553085
ENT0851,East,Large,511.64,355.09,284.93,1.1,28.8,162.8,0.48,0.56,113.12,60.05,4,Q4,156.55,High,19.1292649802959,Sprinkler,3.712750204089586
ENT0852,South,Large,205.36,371.21,14.62,1.72,23.4,260.0,0.27,0.39,85.53,57.55,4,Q4,-165.84999999999997,Medium,44.16233099185918,Drip,4.633618415722991
ENT0853,North,Small,659.63,499.84,237.72,1.25,24.9,135.9,0.74,0.55,79.87,51.92,4,Q1,159.79000000000002,High,1.839622372382343,Sprinkler,3.979818066712979
ENT0854,East,Large,455.61,514.75,209.72,1.48,24.0,181.7,0.81,0.88,71.64,34.91,2,Q4,-59.13999999999999,High,35.20696038187296,Sprinkler,3.921454508989953
ENT0855,East,Medium,203.42,208.49,78.27,0.53,28.8,248.3,0.82,0.76,89.44,59.01,4,Q3,-5.070000000000022,Medium,10.954148016201085,Rainfed,3.501597495966397
ENT0856,North,Large,322.72,499.75,218.75,0.4,29.6,164.3,0.3,0.69,107.57,52.1,3,Q4,-177.02999999999997,Medium,39.51072238593325,Drip,6.809814194446446
ENT0857,East,Small,630.64,517.9,214.96,0.54,36.3,219.4,0.27,0.98,129.04,51.6,3,Q4,112.74,Medium,1.1461986713923795,Borewell,4.826696318053502
ENT0858,East,Medium,742.07,511.47,137.8,1.04,26.1,104.2,0.68,0.52,97.92,51.9,2,Q1,230.6,High,11.043044198214789,Drip,6.794758108297639
ENT0859,South,Large,503.06,347.04,206.59,1.62,28.7,219.9,0.93,0.01,99.49,42.56,2,Q1,156.01999999999998,High,32.291500342750666,Drip,6.258196661478861
ENT0860,East,Large,352.69,377.02,133.37,0.77,20.9,12.3,0.25,0.43,118.71,50.29,2,Q3,-24.329999999999984,Medium,16.932616936264196,Sprinkler,3.1221565465384407
ENT0861,West,Large,286.89,243.26,100.66,1.17,29.4,45.9,0.91,0.1,90.32,61.17,2,Q1,43.63,Medium,48.41231296760195,Sprinkler,7.942515349641031
ENT0862,North,Medium,712.19,190.5,139.95,1.63,26.1,191.2,0.59,0.12,97.06,34.81,1,Q4,521.69,High,5.935594069123356,Sprinkler,5.138812970583848
ENT0863,South,Medium,567.42,363.85,268.54,0.55,12.7,134.7,0.74,0.25,101.66,59.97,1,Q3,203.57,Medium,5.166715505996331,Sprinkler,5.6019611299648115
ENT0864,South,Small,450.48,407.65,115.38,1.78,21.7,248.5,0.44,0.38,89.6,53.93,1,Q4,42.83000000000004,High,2.7630509877529126,Borewell,4.354410151163916
ENT0865,West,Medium,414.76,417.68,121.11,1.91,15.6,102.6,0.81,0.48,109.76,56.06,4,Q4,-2.920000000000016,High,7.364749122386946,Canal,4.489123681287322
ENT0866,North,Medium,600.77,482.11,182.52,0.17,22.3,230.2,0.97,0.17,102.53,48.33,1,Q3,118.65999999999995,Medium,7.115067492817681,Rainfed,4.6231236198922225
ENT0867,North,Large,596.65,700.5377891449173,225.9,0.21,27.5,41.7,0.17,0.31,103.88,48.48,3,Q1,-109.46000000000004,Low,44.81428830866266,Sprinkler,6.113439068482741
ENT0868,South,Medium,365.51,360.4,220.39,0.27,24.5,279.0,0.39,0.28,80.2,36.98,3,Q1,5.110000000000014,Medium,8.200161130873918,Sprinkler,3.4649013822239563
ENT0869,East,Large,328.64,294.44,5.94,1.58,29.1,125.5,0.86,0.37,116.33,46.58,1,Q4,34.19999999999999,High,23.012981764880585,Rainfed,4.984611990231963
ENT0870,South,Large,336.21,454.61,206.22,0.46,14.3,69.3,0.18,0.11,133.68,53.19,4,Q1,-118.40000000000003,Low,19.256801173803296,Sprinkler,4.37672425069222
ENT0871,North,Medium,429.77,422.22,135.17,1.48,30.8,236.7,0.41,0.4,114.81,64.97,3,Q2,7.549999999999954,High,14.597457214619693,Canal,2.08744479243283
ENT0872,West,Small,396.53,342.55,157.23,0.94,27.2,284.4,0.17,0.55,84.96,52.61,4,Q3,53.97999999999996,Medium,2.082978692574215,Drip,5.763528830814388
ENT0873,South,Small,742.71,491.09,168.5,1.69,19.7,275.4,0.65,0.1,68.67,36.53,3,Q3,251.6200000000001,High,3.575998172956063,Rainfed,4.5556291687668145
ENT0874,North,Medium,424.43,318.81,219.52,1.64,25.9,71.4,0.24,0.52,97.56,49.6,3,Q4,105.62,High,9.067737485720052,Borewell,4.113908788467512
ENT0875,South,Small,312.55,387.14,249.4,1.92,37.0,201.6,0.38,0.76,111.83,44.16,4,Q4,-74.58999999999997,High,1.1015454226413794,Rainfed,2.236817243534875
ENT0876,East,Large,320.98,392.91,193.88,0.58,33.3,164.1,0.49,0.01,86.38,49.37,2,Q3,-71.93,Medium,46.147586956153425,Canal,7.466714764020957
ENT0877,South,Large,472.4,305.23,169.17,0.54,34.4,217.5,0.3,0.05,93.6,51.03,1,Q4,167.16999999999996,Medium,37.7807593123522,Borewell,6.057154036139444
ENT0878,South,Medium,226.68,229.03,112.13,0.16,24.9,146.1,0.68,0.47,122.45,69.81,2,Q3,-2.3499999999999943,Medium,5.1997293257802815,Drip,3.578566497844848
ENT0879,North,Small,490.98,421.9,41.36,0.88,31.7,140.9,0.11,0.87,68.24,53.83,1,Q3,69.08000000000004,Medium,1.108383970013934,Sprinkler,5.554652882970738
ENT0880,North,Small,299.57,536.87,287.57,0.97,32.6,264.8,0.88,1.0,106.35,53.73,3,Q2,-237.3,High,1.8878886477317978,Rainfed,3.7899862585799493
ENT0881,North,Large,673.79,496.09,138.55,1.93,20.8,261.4,0.48,0.09,78.75,54.66,4,Q3,177.7,High,45.401985967862636,Borewell,2.5588453108193328
ENT0882,South,Medium,517.48,502.78,169.86,1.68,32.5,236.3,0.57,0.02,116.99,44.08,1,Q2,14.700000000000044,High,5.0746314041721945,Rainfed,4.605626475059606
ENT0883,East,Small,818.15,320.11,225.32,0.42,31.3,211.5,0.62,0.23,115.28,65.18,2,Q4,498.04,Medium,1.0788421510174566,Drip,7.0416319946078225
ENT0884,West,Medium,465.77,421.41,20.52,1.62,22.6,203.5,0.06,0.47,99.21,53.86,3,Q1,44.35999999999996,Medium,12.180681612008609,Rainfed,6.745040271242391
ENT0885,West,Small,53.30070970605124,257.58,256.5,0.44,26.5,16.9,0.76,0.57,105.86,47.62,2,Q1,-227.34,Medium,4.199664341492758,Borewell,4.014847070820917
ENT0886,North,Large,718.65,416.89,239.11,0.25,32.8,224.9,0.95,0.97,81.79,56.04,2,Q2,301.76,Medium,46.1182339387136,Canal,7.311462647771057
ENT0887,North,Large,575.29,538.88,232.33,1.69,25.7,191.4,0.52,0.89,116.84,64.06,2,Q4,36.40999999999997,High,47.82395224473341,Borewell,3.4543192257604867
ENT0888,South,Medium,598.54,541.98,6.59,1.95,30.4,90.7,0.39,0.56,107.98,53.47,1,Q3,56.559999999999945,High,13.131420044817254,Rainfed,6.774934435240683
ENT0889,West,Large,349.61,603.04,157.96,0.27,23.6,246.0,0.78,0.36,99.0,50.12,2,Q3,-253.42999999999995,Medium,32.53392556506039,Drip,3.3587398211285686
